entry_hour,atr_5m,rsi_5m,disparity_5m,fvg_size_ratio,volume_ma_ratio,label,symbol
14,2714.285714285714,63.2183908045977,1.0143845179725297,0.008322663252240717,1.2107860632838172,1,028260
13,3464.285714285714,82.65306122448979,1.031312205756896,0.009085773467658358,0.20212238042523956,1,028260
13,19.642857142857142,75.67567567567568,1.0199887913319634,0.007129455909943672,0.6188145776943511,1,018880
13,32.5,84.84848484848484,1.0494951566401678,0.008684863523573184,1.149400093071564,0,018880
13,25.571428571428573,23.63636363636364,0.9635161606268364,0.0147403358063256,0.06916286285748102,0,018880
13,20.714285714285715,84.0909090909091,1.027829077246386,0.007587585681645096,0.3401106498171928,0,018880
14,21.428571428571427,70.83333333333333,1.0092434261661902,0.007419208010924086,1.3897766956578688,1,018880
13,13.214285714285714,58.33333333333333,0.999928661451026,0.0071174377224199285,1.785063567214625,1,018880
13,20.714285714285715,87.8048780487805,1.0315293676551571,0.00841618698761559,0.8363855192179477,0,018880
13,40.92857142857143,54.054054054054056,1.0118847078778301,0.00932210978776761,3.3622260040343224,0,018880
13,47.714285714285715,43.02325581395349,0.9950364420472642,0.01921727395411596,0.36522247998829604,1,018880
14,50.92857142857143,45.65217391304348,1.0010813073354494,0.01881436375033583,0.39471863405581764,1,018880
14,54.857142857142854,44.444444444444436,0.9992206311724265,0.009883720930232558,0.4038248930061004,1,018880
13,77.78571428571429,84.6590909090909,1.1339850488786658,0.029498869924401795,2.5474111260027676,0,018880
12,106.78571428571429,85.2589641434263,1.105424769703173,0.0071350910573525165,0.5898221307759096,0,018880
13,52.92857142857143,31.276595744680847,0.9148189978006301,0.013673541070801412,0.26175920193606483,1,069540
14,17.142857142857142,12.234042553191486,0.9656429761418287,0.007131775186427174,2.572427689656444,1,069540
14,8.714285714285714,57.14285714285714,0.9919648907676918,0.012654766048431219,0.2931781777065863,0,069540
13,15.857142857142858,26.717557251908403,0.9598853868194843,0.010731630894563733,0.049457327704104506,1,069540
13,17.857142857142858,35.33333333333333,0.9734311328443358,0.016047209856092738,0.3711789097768893,0,069540
13,24.214285714285715,91.54929577464789,1.1506254873376955,0.009541024115681996,4.91592963358927,0,069540
13,27.214285714285715,82.99319727891157,1.1069814163736815,0.027744270205066344,2.1782907365599833,1,069540
13,30.642857142857142,82.52427184466019,1.1003989361702127,0.02300762300762305,1.2996211649293778,1,069540
13,50.857142857142854,88.78357030015798,1.2677279305354558,0.02839831401475234,0.002181389146545723,1,069540
13,52.5,99.24812030075188,1.243444055944056,0.02656482357712579,0.09900850590152693,0,069540
13,22.5,76.59574468085107,1.0379171763061332,0.03982128982128988,3.0028649812612795,0,069540
13,41.42857142857143,62.33766233766234,1.023320570831883,0.018080210387902647,1.045054562003512,0,069540
13,47.857142857142854,56.666666666666664,1.0111381830838844,0.02733421750663136,0.6648431273586374,0,069540
14,88.21428571428571,52.83018867924528,1.0069686411149825,0.023478260869565216,3.1633669112212046,0,069540
14,93.57142857142857,51.612903225806456,0.999912899573208,0.0355600539811066,0.4352940108667189,0,069540
14,89.28571428571429,42.25352112676056,0.980546104859112,0.012565953901693998,0.477749241050774,1,069540
14,88.42857142857143,45.11278195488721,0.9729257641921397,0.011803232998885096,0.44648439897288755,0,069540
15,89.64285714285714,33.58778625954197,0.9512131032670579,0.05156746305758878,3.310854646827485,0,069540
15,91.07142857142857,30.075187969924812,0.9235414261610869,0.022572022572022614,2.024739704978826,1,069540
13,86.42857142857143,53.41614906832298,1.0424329415986364,0.016262975778546712,0.2779617105432777,1,069540
15,23.571428571428573,54.54545454545455,1.0018404417060094,0.012983831455169091,1.994440856493458,0,069540
13,27.5,46.80851063829787,0.9889405353422023,0.008595808758940884,0.5014628270914834,0,069540
13,30.357142857142858,38.888888888888886,0.9752185419841206,0.009694588772018824,0.4764604492813493,0,069540
13,33.214285714285715,32.14285714285715,0.9770253929866989,0.008010171646535225,1.413432946628478,1,069540
15,21.071428571428573,61.170212765957444,1.0143705247143258,0.00872129501819545,0.7650163890049492,0,069540
14,75.35714285714286,82.25806451612902,1.1218637992831542,0.01145271925526706,1.1695026962668087,0,069540
14,34.857142857142854,45.6140350877193,1.0057124466972402,0.00806153846153844,1.4129962329759491,0,069540
13,46.42857142857143,76.08695652173913,1.061097921410921,0.0214452214452215,0.9114880974111131,0,069540
14,14.642857142857142,56.666666666666664,0.9859377468794438,0.00706561808798235,1.4335565514814879,0,069540
13,18.428571428571427,51.42857142857142,0.9962580356286181,0.0074087771203156265,0.658700116780091,1,069540
13,211.78571428571428,86.42297650130548,1.2986519840516424,0.038760850044896794,0.462590854923843,0,069540
14,61.42857142857143,27.160493827160494,0.9792490118577075,0.042790376953723584,5.688785351811735,0,069540
15,86.78571428571429,36.44067796610169,0.9815588886156872,0.01655011655011659,0.39309081906395305,1,069540
13,90.0,27.35849056603773,0.9756581230479401,0.015109890109890056,0.21050291379701808,0,069540
13,90.0,27.35849056603773,0.9756581230479401,0.01431917787516999,0.9946916571923765,1,069540
13,90.0,27.35849056603773,0.9756581230479401,0.008354659039590533,0.19511349852711835,1,069540
14,90.0,27.35849056603773,0.9756581230479401,0.011262641740729459,0.7194628191500165,0,069540
14,90.0,27.35849056603773,0.9756581230479401,0.042790376953723584,5.688785351811735,0,069540
15,90.0,27.35849056603773,0.9756581230479401,0.01655011655011659,0.39309081906395305,1,069540
13,71.42857142857143,66.66666666666666,1.0383150695577834,0.013707345286292591,7.177822757305724,0,069540
13,114.28571428571429,62.36162361623616,1.044376286058159,0.058486238532110095,5.326412480564688,0,069540
13,136.42857142857142,93.6026936026936,1.1800877153320974,0.013174997045964745,0.6336459219660913,0,069540
